,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
3100,11970,Hercules,1997-06-20,93,"Animation,Family,Fantasy,Adventure,Comedy,Romance",85000000,252712101,7.5,6318,91.518,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!"
3101,1281,Bean,1997-07-03,89,"Comedy,Family,Adventure",18000000,251212670,6.4,2041,20.478,"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination."
3102,754,Face/Off,1997-06-27,138,"Action,Crime,Fiction,Thriller",80000000,245676146,7.0,4369,31.425,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind, who murdered his only son. The plan turns sour when the criminal wakes up prematurely and seeks revenge."
3103,415,Batman & Robin,1997-06-20,125,"Fiction,Action,Adventure,Comedy",125000000,238207122,4.3,4277,27.344,Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.
3104,637,La vita è bella,1997-12-20,116,"Comedy,Drama",20000000,230098753,8.5,11326,45.989,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.
3105,489,Good Will Hunting,1997-12-05,127,Drama,10000000,225933435,8.1,9959,39.603,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire."
3106,1701,Con Air,1997-06-05,116,"Action,Thriller,Crime",75000000,224012234,6.7,3407,28.543,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family."
3107,9619,Dante's Peak,1997-02-07,108,"Action,Adventure,Drama,Thriller",116000000,178127760,6.1,1508,18.374,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare."
3108,9574,Flubber,1997-11-26,93,"Comedy,Family,Fiction",80000000,177977226,5.6,2015,10.731,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air."
3109,10603,George of the Jungle,1997-07-15,93,"Adventure,Comedy,Family,Romance",55000000,174463257,5.6,1725,23.809,"Deep in the African jungle, a baby named George, the sole survivor of a plane crash, is raised by gorillas. George grows up to be a buff and lovable klutz who has a rain forest full of animal friends: Tookie, his big-beaked toucan messenger; Ape, a witty talking gorilla; and Shep, a peanut-loving pooch of an elephant. But when poachers mess with George's pals, the King Of Swing swings into action."
3110,4233,Scream 2,1997-12-12,120,"Horror,Mystery",24000000,172363301,6.4,3087,27.323,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself."
3111,686,Contact,1997-07-11,150,"Drama,Fiction,Mystery",90000000,171120329,7.4,3654,22.668,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality."
3114,1639,Speed 2: Cruise Control,1997-06-13,121,"Action,Adventure,Thriller",160000000,164508066,4.5,1345,15.313,"A disgruntled former employee hijacks the Seabourn Legend cruise liner. Set on a fixed course, without any means of communication and at the mercy of the hijacker, it's up to the one cop on vacation, and his soon to be fiancé (hopefully) Annie, to regain control of it before it kills the passengers and causes an environmental disaster. Insurmountable and daunting tasks awaits them on their  perilous journey throughout the ship trying to fend off the hijacker and save the passengers."
3115,8078,Alien Resurrection,1997-11-12,109,"Fiction,Horror,Action",70000000,162000000,6.1,3962,26.729,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth."
3116,201703,Love's Deadly Triangle: The Texas Cadet Murder,1997-02-20,93,"Drama,Crime",14000000,161001698,7.6,7,2.567,"Based on a true story, this film recounts the story of Diane Zamora and David Graham, two high school sweethearts who swear to always be together, even as they enter separate military academies. But when David confesses he had an affair with a classmate, Diane has an ultimatum, leading the two into a murderous pact with severe repercussions."
3117,128,もののけ姫,1997-07-12,134,"Adventure,Fantasy,Animation",26500000,159414369,8.4,6531,32.771,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict."
3118,4824,The Jackal,1997-11-14,124,"Action,Thriller,Adventure,Crime",60000000,159330280,6.3,1532,19.005,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, a psychopathic hitman known only as The Jackal proves an elusive target for the people charged with the task of bringing him down: a deputy FBI director, a Russian MVK Major,  and a jailed IRA terrorist who can recognize him."
3119,1813,The Devil's Advocate,1997-10-17,144,"Drama,Mystery,Thriller,Horror",57000000,152944660,7.4,4866,28.725,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned."
3120,4477,The Devil's Own,1997-03-13,107,"Crime,Thriller,Drama",90000000,140807547,6.1,959,9.86,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder."
3121,9444,Anastasia,1997-11-20,94,"Animation,Family,Fantasy,Adventure",53000000,139804348,7.6,4681,51.115,"This animated adventure spins a more optimistic twist on the long-mythicized story of the ""lost daughter"" of Russia's last czar. A wicked sorcerer places a curse on the Romanov family, and Anastasia is separated from them during their attempts to escape from a rowdy revolt seizing their palace. Years later, after growing up with amnesia in an orphanage, ""Anya"" encounters two Russian men seeking a reward offered by the Dowager Empress Marie, for the return of her missing granddaughter. They decide to travel together to visit the Empress in Paris. Will Anya finally be reunited with her remaining family and find a loving home at last?"
